Province,StationID,Name,Latitude,Longitude,Postal Code,Year,Month,Day,Time,Temp (°C),Dew Point Temp (°C),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Weather
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,27,18:00,20.1,7.8,,,,100.07,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,27,19:00,19.8,5.2,,,,100.13,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,27,20:00,18.1,6.6,,,,100.18,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,27,21:00,16.5,6.2,,,,100.24,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,27,22:00,15.6,7,,,,100.26,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,27,23:00,14.7,7,,,,100.28,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,28,0:00,14.3,7.4,,,,100.3,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,28,1:00,13.4,7.5,,,,100.31,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,28,2:00,13.6,8.5,,,,100.3,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,28,3:00,13.2,9.1,,,,100.3,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,28,4:00,12.8,9.1,,,,100.34,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,28,5:00,12.5,9.1,,,,100.37,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,28,6:00,13.4,10.1,,,,100.41,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,28,7:00,16.2,10,,,,100.39,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,28,8:00,18.6,11.1,,,,100.46,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,28,9:00,20,11.1,,,,100.49,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,28,10:00,20.8,10.9,,,,100.5,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,28,11:00,22.4,9.9,,,,100.47,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,28,12:00,23.3,10.2,,,,100.45,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,28,13:00,22.1,9,,,,100.46,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,28,14:00,23.5,10.3,,,,100.41,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,28,15:00,23.9,9.8,,,,100.34,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,28,16:00,23,11.5,,,,100.31,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,28,17:00,21.3,11.1,,,,100.27,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,28,18:00,20.3,11,,,,100.23,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,28,19:00,19.6,10.1,,,,100.21,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,28,20:00,19.5,9.5,,,,100.2,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,28,21:00,18.9,8.4,,,,100.23,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,28,22:00,18.7,10.8,,,,100.21,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,28,23:00,17.8,10.2,,,,100.23,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,29,0:00,18,10.8,,,,100.26,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,29,1:00,16.6,12.6,,,,100.27,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,29,2:00,15,12.7,,,,100.26,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,29,3:00,14.9,13.3,,,,100.16,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,29,4:00,14.7,12.2,,,,100.06,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,29,5:00,15.1,12.2,,,,100.05,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,29,6:00,16.4,13.5,,,,99.97,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,29,7:00,16.6,14.1,,,,99.91,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,29,8:00,17.4,14.3,,,,99.91,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,29,9:00,17.9,15.4,,,,99.88,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,29,10:00,18.9,15.1,,,,99.86,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,29,11:00,18.6,15.2,,,,99.83,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,29,12:00,20.4,14.9,,,,99.8,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,29,13:00,20.4,15.5,,,,99.76,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,29,14:00,21,16.3,,,,99.67,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,29,15:00,22.2,16.7,,,,99.69,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,29,16:00,25.4,17.9,,,,99.67,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,29,17:00,24.6,16.9,,,,99.64,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,29,18:00,23.1,16.4,,,,99.58,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,29,19:00,22.8,15.7,,,,99.61,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,29,20:00,22.4,16.1,,,,99.57,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,29,21:00,22.4,16.2,,,,99.6,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,29,22:00,21.6,16.1,,,,99.6,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,29,23:00,20.2,15.8,,,,99.59,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,30,0:00,20.2,16.2,,,,99.62,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,30,1:00,19.7,15.9,,,,99.66,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,30,2:00,19.3,16.4,,,,99.68,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,30,3:00,20,17.4,,,,99.63,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,30,4:00,20.4,17.7,,,,99.62,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,30,5:00,18.9,17.1,,,,99.73,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,30,6:00,19.1,17.8,,,,99.72,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,30,7:00,19.8,18.5,,,,99.71,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,30,8:00,19.4,18,,,,99.74,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,30,9:00,18.6,16.9,,,,99.77,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,30,10:00,20,17.7,,,,99.7,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,30,11:00,21.2,17.7,,,,99.74,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,30,12:00,22.7,18.3,,,,99.74,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,30,13:00,24.5,18.3,,,,99.74,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,30,14:00,25.6,18.3,,,,99.7,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,30,15:00,26.3,18.5,,,,99.63,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,30,16:00,25.4,17.8,,,,99.59,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,30,17:00,25.9,17.1,,,,99.6,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,30,18:00,23.9,16.7,,,,99.64,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,30,19:00,23,16.7,,,,99.66,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,30,20:00,22.5,17.8,,,,99.67,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,30,21:00,21.6,17.8,,,,99.71,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,30,22:00,22,18.2,,,,99.69,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,6,30,23:00,21.2,17.7,,,,99.7,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,1,0:00,20.3,18,,,,99.74,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,1,1:00,19.9,18.1,,,,99.67,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,1,2:00,19.8,18.2,,,,99.61,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,1,3:00,19.3,17.5,,,,99.59,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,1,4:00,19.3,17.5,,,,99.55,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,1,5:00,19.1,17.4,,,,99.59,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,1,6:00,19.3,17.5,,,,99.59,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,1,7:00,20,17.8,,,,99.59,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,1,8:00,20.8,17.9,,,,99.61,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,1,9:00,20.6,17.5,,,,99.59,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,1,10:00,22.2,18.4,,,,99.58,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,1,11:00,23.8,18.8,,,,99.56,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,1,12:00,23.6,18.3,,,,99.56,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,1,13:00,25.1,18.7,,,,99.51,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,1,14:00,24.5,17.7,,,,99.53,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,1,15:00,20.7,17.3,,,,99.57,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,1,16:00,18.3,16,,,,99.58,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,1,17:00,19.7,17.7,,,,99.58,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,1,18:00,20.2,16.9,,,,99.59,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,1,19:00,20.2,16.2,,,,99.64,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,1,20:00,19.3,16.6,,,,99.69,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,1,21:00,19.7,17.3,,,,99.8,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,1,22:00,20.4,15.4,,,,99.91,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,1,23:00,19,14.2,,,,99.94,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,2,0:00,17.9,13.1,,,,99.99,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,2,1:00,17.1,12.9,,,,99.98,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,2,2:00,16.3,12.8,,,,99.99,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,2,3:00,15.6,13.1,,,,100.01,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,2,4:00,16.2,12.9,,,,100.02,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,2,5:00,15.1,12.6,,,,100.05,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,2,6:00,16.4,13,,,,100.09,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,2,7:00,18.4,13.4,,,,100.14,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,2,8:00,19.8,13.3,,,,100.14,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,2,9:00,20.5,12.6,,,,100.16,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,2,10:00,21.7,14.6,,,,100.17,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,2,11:00,22.1,13.8,,,,100.15,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,2,12:00,23.2,14.3,,,,100.1,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,2,13:00,23.4,14.6,,,,99.99,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,2,14:00,23.9,16.8,,,,99.99,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,2,15:00,25.2,15,,,,99.95,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,2,16:00,27.5,12.9,,,,99.92,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,2,17:00,27.3,12.4,,,,99.92,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,2,18:00,26.6,12.5,,,,99.91,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,2,19:00,26.4,12.5,,,,99.9,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,2,20:00,20.7,13.2,,,,99.98,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,2,21:00,20.1,13.6,,,,100.01,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,2,22:00,19.5,14,,,,100.06,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,2,23:00,19,14.1,,,,100.12,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,3,0:00,18.6,14.2,,,,100.16,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,3,1:00,18.3,13.4,,,,100.19,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,3,2:00,18.1,13.1,,,,100.19,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,3,3:00,17.6,11.9,,,,100.17,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,3,4:00,16.8,11.7,,,,100.2,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,3,5:00,16,12,,,,100.25,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,3,6:00,16,12.2,,,,100.32,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,3,7:00,18.2,11.5,,,,100.35,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,3,8:00,19.9,11.5,,,,100.38,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,3,9:00,21.1,9.9,,,,100.39,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,3,10:00,22.7,9.9,,,,100.38,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,3,11:00,23,11.2,,,,100.41,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,3,12:00,22.9,12,,,,100.37,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,3,13:00,23.9,11.2,,,,100.36,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,3,14:00,24.3,11.1,,,,100.34,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,3,15:00,24.1,10.8,,,,100.36,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,3,16:00,24.5,11.7,,,,100.33,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,3,17:00,23.7,11.3,,,,100.31,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,3,18:00,22.5,11,,,,100.34,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,3,19:00,22.5,10.5,,,,100.37,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,3,20:00,22,11.5,,,,100.41,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,3,21:00,21.5,10.9,,,,100.47,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,3,22:00,20.3,10.3,,,,100.52,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,3,23:00,19.2,10.5,,,,100.53,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,4,0:00,18.5,11.3,,,,100.53,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,4,1:00,17.3,11.4,,,,100.54,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,4,2:00,16.8,11,,,,100.54,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,4,3:00,16.3,11.9,,,,100.54,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,4,4:00,16,12.2,,,,100.57,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,4,5:00,15.8,12.2,,,,100.6,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,4,6:00,17.1,12.3,,,,100.66,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,4,7:00,19.6,12.8,,,,100.71,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,4,8:00,21.8,12.4,,,,100.75,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,4,9:00,23,11.2,,,,100.76,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,4,10:00,23.3,12.9,,,,100.76,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,4,11:00,23.6,8.6,,,,100.75,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,4,12:00,24.1,9.7,,,,100.74,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,4,13:00,25.1,10.3,,,,100.69,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,4,14:00,24.8,9.7,,,,100.67,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,4,15:00,24.8,7.3,,,,100.69,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,4,16:00,25.7,8.5,,,,100.68,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,4,17:00,24.3,6.6,,,,100.65,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,4,18:00,24.1,6.4,,,,100.64,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,4,19:00,23.4,6.3,,,,100.66,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,4,20:00,22.2,5.8,,,,100.67,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,4,21:00,20.7,8.3,,,,100.74,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,4,22:00,19.8,8.1,,,,100.77,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,4,23:00,19.1,8.9,,,,100.76,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,5,0:00,18.8,8.3,,,,100.75,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,5,1:00,19.5,8.4,,,,100.73,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,5,2:00,18.1,9.1,,,,100.74,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,5,3:00,17.4,9.7,,,,100.77,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,5,4:00,16.4,11,,,,100.82,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,5,5:00,16.2,10.8,,,,100.85,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,5,6:00,17.5,10.5,,,,100.89,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,5,7:00,20.9,10.3,,,,100.93,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,5,8:00,22.7,10.6,,,,100.93,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,5,9:00,23.8,7.7,,,,100.9,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,5,10:00,24.1,7.7,,,,100.87,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,5,11:00,24.5,7.4,,,,100.86,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,5,12:00,24.4,7.5,,,,100.79,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,5,13:00,25.6,7.8,,,,100.76,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,5,14:00,25.6,7.3,,,,100.71,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,5,15:00,26.1,7.4,,,,100.66,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,5,16:00,25.7,7.7,,,,100.58,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,5,17:00,24.9,7.5,,,,100.54,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,5,18:00,24,6.6,,,,100.52,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,5,19:00,23.2,7.4,,,,100.51,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,5,20:00,22.5,8,,,,100.49,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,5,21:00,21.6,8.9,,,,100.52,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,5,22:00,20.7,9.9,,,,100.48,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,5,23:00,20.5,10.3,,,,100.46,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,6,0:00,19.4,11.2,,,,100.43,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,6,1:00,18.8,11.7,,,,100.39,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,6,2:00,18.3,11.6,,,,100.34,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,6,3:00,17.6,11.9,,,,100.32,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,6,4:00,17.3,11.4,,,,100.31,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,6,5:00,17,11.5,,,,100.28,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,6,6:00,18.8,11.6,,,,100.28,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,6,7:00,21.3,12.3,,,,100.31,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,6,8:00,23.9,13.8,,,,100.31,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,6,9:00,24.4,14.5,,,,100.29,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,6,10:00,24.1,14.8,,,,100.25,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,6,11:00,25.1,14.5,,,,100.22,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,6,12:00,27.7,16.3,,,,100.14,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,6,13:00,27.6,16.4,,,,100.09,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,6,14:00,27.2,14,,,,100.05,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,6,15:00,29.1,14.2,,,,99.98,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,6,16:00,29.2,13.2,,,,99.84,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,6,17:00,28.1,15.9,,,,99.83,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,6,18:00,27.1,15,,,,99.84,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,6,19:00,26.6,9.9,,,,99.82,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,6,20:00,25.3,10.4,,,,99.77,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,6,21:00,24.1,11,,,,99.75,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,6,22:00,23.2,12.4,,,,99.75,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,6,23:00,22.6,14,,,,99.71,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,7,0:00,22.7,15.1,,,,99.72,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,7,1:00,22.5,16.1,,,,99.67,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,7,2:00,21.7,16.6,,,,99.6,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,7,3:00,21.2,16,,,,99.55,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,7,4:00,20.1,15.2,,,,99.52,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,7,5:00,19.7,14.5,,,,99.56,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,7,6:00,20.5,15.2,,,,99.55,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,7,7:00,21.8,15.7,,,,99.57,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,7,8:00,23.7,16,,,,99.57,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,7,9:00,24,16,,,,99.53,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2017,7,7,10:00,24.9,16.5,,,,99.46,NA
